marca_busqueda;modelo;precio_€;kilometros;año;potencia;motor;fecha_captura;ext_kW;ext_CV;tipo_motor_normalizado;fecha_matriculacion;qa_flags
Tesla;Tesla Model 3 Model 3 Standard Range Premium RWD Premium;34000;43000.0;04/2024;208 kW (283 CV);Eléctrico;2026-01-19 17:12:00;208.0;283.0;Eléctrico (BEV);2024-04-01;OK
Tesla;Tesla Model 3 Estándar Plus RWD;19390;136899.0;03/2019;199 kW (271 CV);Eléctrico;2026-01-19 17:12:00;199.0;271.0;Eléctrico (BEV);2019-03-01;OK
Tesla;Tesla Model 3 Estándar Plus RWD;23450;107000.0;01/2023;228 kW (310 CV);Eléctrico;2026-01-19 17:12:00;228.0;310.0;Eléctrico (BEV);2023-01-01;OK
Tesla;Tesla Model 3 Long-Range RWD;25445;64495.0;09/2020;340 kW (462 CV);Eléctrico;2026-01-19 17:12:00;340.0;462.0;Eléctrico (BEV);2020-09-01;OK
Tesla;Tesla Model X 100D AWD;529001;60000.0;06/2018;386 kW (525 CV);Eléctrico;2026-01-19 17:12:00;386.0;525.0;Eléctrico (BEV);2018-06-01;OK
Tesla;Tesla Model Y Traccion Trasera RWD;33989;24998.0;03/2024;220 kW (299 CV);Eléctrico;2026-01-19 17:12:00;220.0;299.0;Eléctrico (BEV);2024-03-01;OK
Tesla;Tesla Model 3 Long Range Dual Motor;28900;73100.0;02/2022;339 kW (461 CV);Eléctrico;2026-01-19 17:12:00;339.0;461.0;Eléctrico (BEV);2022-02-01;OK
Tesla;Tesla Model Y Gran Autonomía 4WD;29339;83957.0;03/2023;378 kW (514 CV);Eléctrico;2026-01-19 17:12:00;378.0;514.0;Eléctrico (BEV);2023-03-01;OK
Tesla;Tesla Model 3 Gran Autonomia AWD;24290;39131.0;09/2019;350 kW (476 CV);Eléctrico;2026-01-19 17:10:00;350.0;476.0;Eléctrico (BEV);2019-09-01;OK
Tesla;Tesla Model S Gran Autonomía 4WD;38900;98000.0;01/2020;413 kW (562 CV);Eléctrico;2026-01-19 17:10:00;413.0;562.0;Eléctrico (BEV);2020-01-01;OK
Tesla;Tesla Model Y Performance AWD;42400;26000.0;02/2021;353 kW (480 CV);Eléctrico;2026-01-19 17:10:00;353.0;480.0;Eléctrico (BEV);2021-02-01;OK
Tesla;Tesla Model Y Gran Autonomia AWD;33290;41739.0;06/2023;258 kW (351 CV);Eléctrico;2026-01-19 17:10:00;258.0;351.0;Eléctrico (BEV);2023-06-01;OK
Tesla;Tesla Model 3 Long Range AWD;40400;41401.0;11/2023;238 kW (324 CV);Eléctrico;2026-01-19 17:09:00;238.0;324.0;Eléctrico (BEV);2023-11-01;OK
Tesla;Tesla Model 3 Gran Autonomía 4WD;18802;54000.0;11/2020;350 kW (476 CV);Eléctrico;2026-01-19 17:09:00;350.0;476.0;Eléctrico (BEV);2020-11-01;OK
Tesla;Tesla Model Y Performance 4WD;31790;78523.0;09/2023;393 kW (534 CV);Eléctrico;2026-01-19 17:09:00;393.0;534.0;Eléctrico (BEV);2023-09-01;OK
Tesla;Tesla Model Y Model Y Performance AWD;39000;18000.0;03/2023;353 kW (480 CV);Eléctrico;2026-01-19 17:09:00;353.0;480.0;Eléctrico (BEV);2023-03-01;OK
Tesla;Tesla Model 3 Long Range AWD;38900;52563.0;12/2023;238 kW (324 CV);Eléctrico;2026-01-19 17:09:00;238.0;324.0;Eléctrico (BEV);2023-12-01;OK
Tesla;Tesla Model X P100D 4WD;43990;132354.0;09/2018;568 kW (772 CV);Eléctrico;2026-01-19 17:09:00;568.0;772.0;Eléctrico (BEV);2018-09-01;OK
Tesla;Tesla Model Y Gran Autonomia AWD;39900;29900.0;01/2024;258 kW (351 CV);Eléctrico;2026-01-19 17:09:00;258.0;351.0;Eléctrico (BEV);2024-01-01;OK
Tesla;Tesla Model 3 Standard Plus RWD;23710;80002.0;08/2021;205 kW (279 CV);Eléctrico;2026-01-19 17:07:00;205.0;279.0;Eléctrico (BEV);2021-08-01;OK
Tesla;Tesla Model 3 Estándar Plus RWD;19990;121558.0;04/2021;225 kW (306 CV);Eléctrico;2026-01-19 17:07:00;225.0;306.0;Eléctrico (BEV);2021-04-01;OK
Tesla;Tesla Model Y Performance AWD;33490;98118.0;09/2024;353 kW (480 CV);Eléctrico;2026-01-19 17:07:00;353.0;480.0;Eléctrico (BEV);2024-09-01;OK
Tesla;Tesla Model 3 Standard Range Premium RWD;25490;54889.0;05/2023;208 kW (283 CV);Eléctrico;2026-01-19 17:07:00;208.0;283.0;Eléctrico (BEV);2023-05-01;OK
Tesla;Tesla Model 3 Long Range AWD;20299;147600.0;11/2019;258 kW (351 CV);Eléctrico;2026-01-19 17:07:00;258.0;351.0;Eléctrico (BEV);2019-11-01;OK
Tesla;Tesla Model 3 Long Range AWD;20399;145343.0;12/2019;258 kW (351 CV);Eléctrico;2026-01-19 17:07:00;258.0;351.0;Eléctrico (BEV);2019-12-01;OK
Tesla;Tesla Model Y Gran Autonomía 4WD;26990;162000.0;01/2021;350 kW (476 CV);Eléctrico;2026-01-19 17:07:00;350.0;476.0;Eléctrico (BEV);2021-01-01;OK
Tesla;Tesla Model X 100D AWD;31480;148114.0;10/2017;386 kW (525 CV);Eléctrico;2026-01-19 17:07:00;386.0;525.0;Eléctrico (BEV);2017-10-01;OK
Tesla;Tesla Model X 90D AWD;29800;75000.0;09/2017;- kW (- CV);Eléctrico;2026-01-19 17:07:00;;;Eléctrico (BEV);2017-09-01;OK
Tesla;Tesla Model 3 Long Range AWD;18999;223200.0;03/2020;258 kW (351 CV);Eléctrico;2026-01-19 17:07:00;258.0;351.0;Eléctrico (BEV);2020-03-01;OK
Tesla;Tesla Model 3 Long Range RWD;27290;58388.0;05/2023;208 kW (283 CV);Eléctrico;2026-01-19 17:05:00;208.0;283.0;Eléctrico (BEV);2023-05-01;OK
Tesla;Tesla Model 3 RWD;31190;17863.0;09/2024;211 kW (287 CV);Eléctrico;2026-01-19 17:05:00;211.0;287.0;Eléctrico (BEV);2024-09-01;OK
Tesla;Tesla Model Y Gran Autonomía 4WD;33990;60648.0;11/2021;350 kW (476 CV);Eléctrico;2026-01-19 17:05:00;350.0;476.0;Eléctrico (BEV);2021-11-01;OK
Tesla;Tesla Model Y Tracción Trasera RWD;27490;62000.0;01/2023;255 kW (347 CV);Eléctrico;2026-01-19 17:04:00;255.0;347.0;Eléctrico (BEV);2023-01-01;OK
Tesla;Tesla Model 3 Performance AWD;45290;6000.0;03/2025;342 kW (465 CV);Eléctrico;2026-01-19 17:04:00;342.0;465.0;Eléctrico (BEV);2025-03-01;OK
Tesla;Tesla Model 3 Long Range AWD;49600;6655.0;04/2025;269 kW (366 CV);Eléctrico;2026-01-19 17:04:00;269.0;366.0;Eléctrico (BEV);2025-04-01;OK
Tesla;Tesla Model Y RWD 26.300e neto;31900;39990.0;03/2023;206 kW (280 CV);Eléctrico;2026-01-19 17:04:00;206.0;280.0;Eléctrico (BEV);2023-03-01;OK
Tesla;Tesla Model Y Model Y Gran Autonomia AWD;27783;39938.0;08/2023;258 kW (351 CV);Eléctrico;2026-01-19 17:04:00;258.0;351.0;Eléctrico (BEV);2023-08-01;OK
Tesla;Tesla Model S Plaid AWD;61900;160000.0;01/2023;750 kW (1.020 CV);Eléctrico;2026-01-19 17:04:00;750.0;1.0;Eléctrico (BEV);2023-01-01;OK
Tesla;Tesla Model Y RWD;30490;37839.0;06/2023;188 kW (256 CV);Eléctrico;2026-01-19 17:03:00;188.0;256.0;Eléctrico (BEV);2023-06-01;OK
Tesla;Tesla Model Y Model Y Gran Autonomia 4WD 75kWh 378 kW (514 CV);25500;17800.0;11/2023;Model Y Gran Autonomia 4WD 75kWh 378 kW (514 CV);Eléctrico;2026-01-19 17:03:00;75.0;514.0;Eléctrico (BEV);2023-11-01;OK
Tesla;Tesla Model 3 RWD;25990;50383.0;05/2023;208 kW (283 CV);Eléctrico;2026-01-19 17:03:00;208.0;283.0;Eléctrico (BEV);2023-05-01;OK
Tesla;Tesla Model 3 Performance AWD;22490;129377.0;05/2020;361 kW (491 CV);Eléctrico;2026-01-19 17:03:00;361.0;491.0;Eléctrico (BEV);2020-05-01;OK
Tesla;Tesla Model 3 Berlina Automático de 5 Puertas;31990;57307.0;07/2023;208 kW (283 CV);Eléctrico;2026-01-19 17:03:00;208.0;283.0;Eléctrico (BEV);2023-07-01;OK
Tesla;Tesla Model 3 Standard RWD Plus;19990;134446.0;02/2020;239 kW (325 CV);Eléctrico;2026-01-19 17:03:00;239.0;325.0;Eléctrico (BEV);2020-02-01;OK
Porsche;Porsche Panamera GTS Aut.;84000;63000.0;07/2021;353 kW (480 CV);Gasolina;2026-01-19 17:01:00;353.0;480.0;Gasolina;2021-07-01;OK
Porsche;Porsche 997 Carrera S Cabriolet;56500;150000.0;04/2009;283 kW (385 CV);Gasolina;2026-01-19 17:01:00;283.0;385.0;Gasolina;2009-04-01;OK
Porsche;Porsche Cayenne Turbo Aut.;11999;240000.0;10/2008;368 kW (500 CV);Gasolina;2026-01-19 17:01:00;368.0;500.0;Gasolina;2008-10-01;OK
Porsche;Porsche 911 S Martini;97500;1.0;12/1968;225 kW (306 CV);Gasolina;2026-01-19 17:01:00;225.0;306.0;Gasolina;1968-12-01;OK
Porsche;Porsche Cayenne Diesel Aut.;20000;205000.0;06/2010;176 kW (239 CV);Diésel;2026-01-19 17:01:00;176.0;239.0;Diésel;2010-06-01;OK
Porsche;Porsche 718 Cayman T PDK T;72500;23982.0;11/2020;220 kW (299 CV);Gasolina;2026-01-19 17:01:00;220.0;299.0;Gasolina;2020-11-01;OK
Porsche;Porsche Cayenne S Aut.;49990;94500.0;04/2018;324 kW (441 CV);Gasolina;2026-01-19 17:01:00;324.0;441.0;Gasolina;2018-04-01;OK
Porsche;Porsche Cayenne Diesel Aut.;19990;249990.0;01/2010;176 kW (239 CV);Diésel;2026-01-19 17:01:00;176.0;239.0;Diésel;2010-01-01;OK
Porsche;Porsche Boxster Boxster 3.2 S;33000;66000.0;08/2005;205 kW (279 CV);Gasolina;2026-01-19 17:01:00;205.0;279.0;Gasolina;2005-08-01;OK
Porsche;Porsche 911 992;140000;94499.0;05/2021;331 kW (450 CV);Gasolina;2026-01-19 17:01:00;331.0;450.0;Gasolina;2021-05-01;OK
Porsche;Porsche Macan Aut.;57990;56000.0;04/2021;180 kW (245 CV);Gasolina;2026-01-19 17:01:00;180.0;245.0;Gasolina;2021-04-01;OK
Porsche;Porsche 997 Turbo Cabriolet;77900;119000.0;02/2008;353 kW (480 CV);Gasolina;2026-01-19 17:01:00;353.0;480.0;Gasolina;2008-02-01;OK
Porsche;Porsche Cayenne S Coupé Aut.;59900;146750.0;01/2020;324 kW (441 CV);Gasolina;2026-01-19 17:01:00;324.0;441.0;Gasolina;2020-01-01;OK
Porsche;Porsche Cayenne Aut.;50990;115000.0;05/2018;250 kW (340 CV);Gasolina;2026-01-19 17:01:00;250.0;340.0;Gasolina;2018-05-01;OK
Porsche;Porsche 992 GT3 PDK;204000;33000.0;09/2021;375 kW (510 CV);Gasolina;2026-01-19 17:01:00;375.0;510.0;Gasolina;2021-09-01;OK
Porsche;Porsche Cayenne Diesel Platinum Edition Aut.;34800;188113.0;09/2016;193 kW (262 CV);Diésel;2026-01-19 17:01:00;193.0;262.0;Diésel;2016-09-01;OK
Porsche;Porsche Macan S Aut.;26599;212000.0;12/2014;250 kW (340 CV);Gasolina;2026-01-19 17:01:00;250.0;340.0;Gasolina;2014-12-01;OK
Porsche;Porsche Cayenne 3.6 V6;15990;247000.0;08/2010;224 kW (305 CV);Gasolina;2026-01-19 17:01:00;224.0;305.0;Gasolina;2010-08-01;OK
Porsche;Porsche Boxster 2.7;23000;171000.0;08/2002;168 kW (228 CV);Gasolina;2026-01-19 17:01:00;168.0;228.0;Gasolina;2002-08-01;OK
Porsche;Porsche 718 Boxster GTS PDK GTS;78000;59000.0;05/2018;269 kW (366 CV);Gasolina;2026-01-19 17:01:00;269.0;366.0;Gasolina;2018-05-01;OK
Porsche;Porsche Taycan 4S;939901;49900.0;04/2023;390 kW (530 CV);Eléctrico;2026-01-19 16:59:00;390.0;530.0;Eléctrico (BEV);2023-04-01;OK
Porsche;Porsche Macan GTS Aut.;86900;60000.0;04/2022;324 kW (441 CV);Gasolina;2026-01-19 16:59:00;324.0;441.0;Gasolina;2022-04-01;OK
Porsche;Porsche Taycan 4 Cross Turismo;69990;109787.0;04/2022;280 kW (381 CV);Eléctrico;2026-01-19 16:59:00;280.0;381.0;Eléctrico (BEV);2022-04-01;OK
Porsche;Porsche Cayenne Cayenne Coupé Aut.;58999;140000.0;01/2020;250 kW (340 CV);Gasolina;2026-01-19 16:59:00;250.0;340.0;Gasolina;2020-01-01;OK
Porsche;Porsche Cayenne E-Hybrid Aut.;67990;54326.0;08/2020;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:59:00;340.0;462.0;Híbrido (HEV/MHEV);2020-08-01;OK
Porsche;Porsche 992 GT3 Touring Package PDK;229900;11000.0;09/2024;375 kW (510 CV);Gasolina;2026-01-19 16:59:00;375.0;510.0;Gasolina;2024-09-01;OK
Porsche;Porsche Cayman GT4 RS PDK;188900;1000.0;07/2024;368 kW (500 CV);Gasolina;2026-01-19 16:59:00;368.0;500.0;Gasolina;2024-07-01;OK
Porsche;Porsche 992 GT3 PDK;217900;6000.0;10/2023;375 kW (510 CV);Gasolina;2026-01-19 16:59:00;375.0;510.0;Gasolina;2023-10-01;OK
Porsche;Porsche Macan GTS Aut.;85900;35000.0;02/2022;324 kW (441 CV);Gasolina;2026-01-19 16:59:00;324.0;441.0;Gasolina;2022-02-01;OK
Porsche;Porsche Macan Turbo;109900;4000.0;10/2024;470 kW (639 CV);Eléctrico;2026-01-19 16:59:00;470.0;639.0;Eléctrico (BEV);2024-10-01;OK
Porsche;Porsche Macan Aut.;48500;119600.0;07/2019;180 kW (245 CV);Gasolina;2026-01-19 16:59:00;180.0;245.0;Gasolina;2019-07-01;OK
Porsche;Porsche 992 Carrera 4 GTS Cabriolet PDK;174900;25000.0;05/2022;353 kW (480 CV);Gasolina;2026-01-19 16:59:00;353.0;480.0;Gasolina;2022-05-01;OK
Porsche;Porsche Macan S Aut.;62985;65382.0;04/2019;260 kW (354 CV);Gasolina;2026-01-19 16:59:00;260.0;354.0;Gasolina;2019-04-01;OK
Porsche;Porsche Panamera 4S E-Hybrid Aut.;77900;138900.0;10/2020;412 kW (560 CV);Electro/Gasolina;2026-01-19 16:59:00;412.0;560.0;Híbrido (HEV/MHEV);2020-10-01;OK
Porsche;Porsche Panamera 4 e-Hybrid;67900;78900.0;04/2018;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:59:00;340.0;462.0;Híbrido (HEV/MHEV);2018-04-01;OK
Porsche;Porsche Taycan;615001;53000.0;06/2021;240 kW (326 CV);Eléctrico;2026-01-19 16:59:00;240.0;326.0;Eléctrico (BEV);2021-06-01;OK
Porsche;Porsche Panamera 4 e-Hybrid Sport Turismo;60000;132000.0;11/2018;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:59:00;340.0;462.0;Híbrido (HEV/MHEV);2018-11-01;OK
Porsche;Porsche Cayman Cayman GT4 GT4;84981;76900.0;05/2015;283 kW (385 CV);Gasolina;2026-01-19 16:59:00;283.0;385.0;Gasolina;2015-05-01;OK
Porsche;Porsche 930 3.3 Turbo Coupé;189000;70000.0;04/1988;220 kW (299 CV);Gasolina;2026-01-19 16:59:00;220.0;299.0;Gasolina;1988-04-01;OK
Porsche;Porsche 991 Turbo S Coupé PDK;164900;37000.0;08/2018;427 kW (581 CV);Gasolina;2026-01-19 16:58:00;427.0;581.0;Gasolina;2018-08-01;OK
Porsche;Porsche 997 Carrera Cabrio;52990;164000.0;07/2007;239 kW (325 CV);Gasolina;2026-01-19 16:58:00;239.0;325.0;Gasolina;2007-07-01;OK
Porsche;Porsche Boxster GTS 4.0 PDK;949001;69980.0;04/2021;294 kW (400 CV);Gasolina;2026-01-19 16:58:00;294.0;400.0;Gasolina;2021-04-01;OK
Porsche;Porsche Boxster PDK;61950;42000.0;06/2019;220 kW (299 CV);Gasolina;2026-01-19 16:58:00;220.0;299.0;Gasolina;2019-06-01;OK
Porsche;Porsche 911 Carrera S Coupé;87990;79390.0;07/2017;313 kW (426 CV);Gasolina;2026-01-19 16:58:00;313.0;426.0;Gasolina;2017-07-01;OK
Porsche;Porsche Panamera Diesel Tiptronic 300;349901;160000.0;01/2015;221 kW (300 CV);Diésel;2026-01-19 16:58:00;221.0;300.0;Diésel;2015-01-01;OK
Porsche;Porsche Cayenne Platinum Edition Coupé Aut.;78800;45743.0;10/2022;250 kW (340 CV);Gasolina;2026-01-19 16:58:00;250.0;340.0;Gasolina;2022-10-01;OK
Porsche;Porsche 991 GT3 RS PDK;188900;28000.0;04/2016;368 kW (500 CV);Gasolina;2026-01-19 16:58:00;368.0;500.0;Gasolina;2016-04-01;OK
Porsche;Porsche Cayenne S Aut.;47899;154754.0;07/2018;324 kW (441 CV);Gasolina;2026-01-19 16:58:00;324.0;441.0;Gasolina;2018-07-01;OK
Porsche;Porsche Cayenne Cayenne E-Hybrid Aut.;62250;70000.0;06/2021;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:58:00;340.0;462.0;Híbrido (HEV/MHEV);2021-06-01;OK
Porsche;Porsche 996 Carrera Coupé;39900;69000.0;09/2001;221 kW (300 CV);Gasolina;2026-01-19 16:58:00;221.0;300.0;Gasolina;2001-09-01;OK
Porsche;Porsche Cayman GTS 4.0;92900;35900.0;06/2021;294 kW (400 CV);Gasolina;2026-01-19 16:58:00;294.0;400.0;Gasolina;2021-06-01;OK
Porsche;Porsche 992 Carrera T PDK;142900;22900.0;03/2023;283 kW (385 CV);Gasolina;2026-01-19 16:58:00;283.0;385.0;Gasolina;2023-03-01;OK
Porsche;Porsche Cayenne Cayenne Diesel Aut.;16990;169000.0;04/2010;176 kW (239 CV);Diésel;2026-01-19 16:58:00;176.0;239.0;Diésel;2010-04-01;OK
Porsche;Porsche Cayenne Coupé E-Hybrid S Aut.;1089901;45000.0;02/2024;382 kW (519 CV);Electro/Gasolina;2026-01-19 16:58:00;382.0;519.0;Híbrido (HEV/MHEV);2024-02-01;OK
Porsche;Porsche Cayenne;16995;118500.0;07/2009;298 kW (405 CV);Gasolina;2026-01-19 16:58:00;298.0;405.0;Gasolina;2009-07-01;OK
Porsche;Porsche Macan Macan S Diesel Aut.;28000;250000.0;02/2017;190 kW (258 CV);Diésel;2026-01-19 16:58:00;190.0;258.0;Diésel;2017-02-01;OK
Porsche;Porsche 911;135000;135000.0;01/1975;154 kW (209 CV);Gasolina;2026-01-19 16:58:00;154.0;209.0;Gasolina;1975-01-01;OK
Porsche;Porsche 992 GT3 Aut.;200000;82.0;07/2025;375 kW (510 CV);Gasolina;2026-01-19 16:58:00;375.0;510.0;Gasolina;2025-07-01;OK
Porsche;Porsche Cayenne;8990;307000.0;12/2004;184 kW (250 CV);Gasolina;2026-01-19 16:56:00;184.0;250.0;Gasolina;2004-12-01;OK
Porsche;Porsche Cayenne 4.1 S Diesel Tiptronic;28790;194000.0;08/2013;281 kW (382 CV);Diésel;2026-01-19 16:56:00;281.0;382.0;Diésel;2013-08-01;OK
Porsche;Porsche Cayenne E-Hybrid Platinum Edition;88900;30760.0;03/2023;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:56:00;340.0;462.0;Híbrido (HEV/MHEV);2023-03-01;OK
Porsche;Porsche Cayenne E-Hybrid Platinum Edition Coupé Aut.;78490;64000.0;06/2022;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:56:00;340.0;462.0;Híbrido (HEV/MHEV);2022-06-01;OK
Porsche;Porsche Macan S Aut.;32990;134000.0;06/2016;250 kW (340 CV);Gasolina;2026-01-19 16:56:00;250.0;340.0;Gasolina;2016-06-01;OK
Porsche;Porsche 911 Targa 4 GTS;249985;1700.0;03/2023;357 kW (485 CV);Gasolina;2026-01-19 16:56:00;357.0;485.0;Gasolina;2023-03-01;OK
Porsche;Porsche Panamera 4 E-Hybrid Aut.;84900;68391.0;11/2021;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:56:00;340.0;462.0;Híbrido (HEV/MHEV);2021-11-01;OK
Porsche;Porsche Panamera GTS Sport Turismo;86990;99570.0;01/2019;338 kW (460 CV);Gasolina;2026-01-19 16:56:00;338.0;460.0;Gasolina;2019-01-01;OK
Porsche;Porsche 911 Turbo S Coupé PDK;210000;49000.0;02/2021;478 kW (650 CV);Gasolina;2026-01-19 16:56:00;478.0;650.0;Gasolina;2021-02-01;OK
Porsche;Porsche Macan;47890;81000.0;03/2021;195 kW (265 CV);Gasolina;2026-01-19 16:56:00;195.0;265.0;Gasolina;2021-03-01;OK
Porsche;Porsche Boxster 2.7;17500;107000.0;06/2007;176 kW (239 CV);Gasolina;2026-01-19 16:56:00;176.0;239.0;Gasolina;2007-06-01;OK
Porsche;Porsche Cayenne Coupé E-Hybrid Aut.;1099001;32900.0;10/2023;346 kW (470 CV);Electro/Gasolina;2026-01-19 16:56:00;346.0;470.0;Híbrido (HEV/MHEV);2023-10-01;OK
Porsche;Porsche 911 Speedster;2355001;5311.0;03/2011;300 kW (408 CV);Gasolina;2026-01-19 16:56:00;300.0;408.0;Gasolina;2011-03-01;OK
Porsche;Porsche Panamera Panamera 4 e-Hybrid;49890;164000.0;03/2018;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:56:00;340.0;462.0;Híbrido (HEV/MHEV);2018-03-01;OK
Porsche;Porsche Cayenne COUPE TURBO GT E-HYBRID 740 CV;210000;10000.0;01/2024;COUPE TURBO GT E-HYBRID 740 CV;Electro/Gasolina;2026-01-19 16:56:00;544.3;740.0;Híbrido (HEV/MHEV);2024-01-01;OK
Porsche;Porsche Macan Macan Turbo Aut.;41500;178000.0;11/2014;294 kW (400 CV);Gasolina;2026-01-19 16:56:00;294.0;400.0;Gasolina;2014-11-01;OK
Porsche;Porsche Panamera 4 E Hybrid 462cv;62490;117082.0;07/2017;4 E Hybrid 462cv;Electro/Gasolina;2026-01-19 16:56:00;339.8;462.0;Híbrido (HEV/MHEV);2017-07-01;OK
Porsche;Porsche Macan Aut.;59500;56700.0;10/2021;180 kW (245 CV);Gasolina;2026-01-19 16:56:00;180.0;245.0;Gasolina;2021-10-01;OK
Porsche;Porsche 911 Turbo;165000;148000.0;08/1979;221 kW (300 CV);Gasolina;2026-01-19 16:56:00;221.0;300.0;Gasolina;1979-08-01;OK
Porsche;Porsche 992 Carrera GTS Coupé;164900;23000.0;10/2023;353 kW (480 CV);Gasolina;2026-01-19 16:54:00;353.0;480.0;Gasolina;2023-10-01;OK
Porsche;Porsche Macan 4;990001;10000.0;05/2025;300 kW (408 CV);Eléctrico;2026-01-19 16:54:00;300.0;408.0;Eléctrico (BEV);2025-05-01;OK
Porsche;Porsche 992 Carrera;167900;18000.0;02/2025;290 kW (394 CV);Gasolina;2026-01-19 16:54:00;290.0;394.0;Gasolina;2025-02-01;OK
Porsche;Porsche 992 Targa 4 GTS PDK;235000;7000.0;05/2025;353 kW (480 CV);Gasolina;2026-01-19 16:54:00;353.0;480.0;Gasolina;2025-05-01;OK
Porsche;Porsche Panamera 4 e-Hybrid;48315;169611.0;06/2017;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:54:00;340.0;462.0;Híbrido (HEV/MHEV);2017-06-01;OK
Porsche;Porsche 992 Carrera T Cabriolet;168900;16500.0;03/2025;290 kW (394 CV);Gasolina;2026-01-19 16:54:00;290.0;394.0;Gasolina;2025-03-01;OK
Porsche;Porsche 992 Carrera T;132900;46542.0;04/2024;283 kW (385 CV);Gasolina;2026-01-19 16:54:00;283.0;385.0;Gasolina;2024-04-01;OK
Porsche;Porsche 718 Spyder boxster gts 25 aniversario;114900;20275.0;07/2021;298 kW (405 CV);Gasolina;2026-01-19 16:54:00;298.0;405.0;Gasolina;2021-07-01;OK
Porsche;Porsche Cayenne Coupé E-Hybrid Turbo GT Aut.;2249001;2000.0;11/2025;544 kW (740 CV);Electro/Gasolina;2026-01-19 16:54:00;544.0;740.0;Híbrido (HEV/MHEV);2025-11-01;OK
Porsche;Porsche Cayenne E-Hybrid;107990;29987.0;10/2023;345 kW (469 CV);Electro/Gasolina;2026-01-19 16:54:00;345.0;469.0;Híbrido (HEV/MHEV);2023-10-01;OK
Porsche;Porsche Boxster 3.2 S;24900;140100.0;08/2003;191 kW (260 CV);Gasolina;2026-01-19 16:54:00;191.0;260.0;Gasolina;2003-08-01;OK
Porsche;Porsche Macan Turbo Aut.;44990;168000.0;04/2016;294 kW (400 CV);Gasolina;2026-01-19 16:54:00;294.0;400.0;Gasolina;2016-04-01;OK
Porsche;Porsche Cayenne E-Hybrid;76990;48000.0;02/2021;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:54:00;340.0;462.0;Híbrido (HEV/MHEV);2021-02-01;OK
Porsche;Porsche Taycan Turbo S Cross Turismo;1079001;28900.0;01/2022;560 kW (761 CV);Eléctrico;2026-01-19 16:54:00;560.0;761.0;Eléctrico (BEV);2022-01-01;OK
Porsche;Porsche Cayenne Todoterreno 519cv Automático de 5 Puertas;41490;137000.0;12/2017;Todoterreno 519cv Automático de 5 Puertas;Gasolina;2026-01-19 16:54:00;381.7;519.0;Gasolina;2017-12-01;OK
Porsche;Porsche Cayenne Turbo Aut.;39000;127318.0;10/2011;368 kW (500 CV);Gasolina;2026-01-19 16:54:00;368.0;500.0;Gasolina;2011-10-01;OK
Porsche;Porsche Cayenne Turbo S E-Hybrid Coupé Aut.;1149991;60000.0;12/2020;500 kW (680 CV);Electro/Gasolina;2026-01-19 16:54:00;500.0;680.0;Híbrido (HEV/MHEV);2020-12-01;OK
Porsche;Porsche 992 GT3;135000;11000.0;02/2024;375 kW (510 CV);Gasolina;2026-01-19 16:54:00;375.0;510.0;Gasolina;2024-02-01;OK
Porsche;Porsche Cayenne Cayenne Turbo S Aut.;16000;130000.0;01/2008;405 kW (551 CV);Gasolina;2026-01-19 16:54:00;405.0;551.0;Gasolina;2008-01-01;OK
Porsche;Porsche 997 turbo cabrio;79999;139000.0;07/2009;353 kW (480 CV);Gasolina;2026-01-19 16:54:00;353.0;480.0;Gasolina;2009-07-01;OK
Porsche;Porsche Panamera 4 e-Hybrid;67990;79000.0;07/2018;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:52:00;340.0;462.0;Híbrido (HEV/MHEV);2018-07-01;OK
Porsche;Porsche Cayenne 3.0 TD Platinum Edition Tiptronic;19890;222000.0;11/2013;180 kW (245 CV);Diésel;2026-01-19 16:52:00;180.0;245.0;Diésel;2013-11-01;OK
Porsche;Porsche 992 GT3;223500;5000.0;05/2024;375 kW (510 CV);Gasolina;2026-01-19 16:52:00;375.0;510.0;Gasolina;2024-05-01;OK
Porsche;Porsche Cayenne Cayenne S Aut.;65000;85000.0;04/2019;324 kW (441 CV);Gasolina;2026-01-19 16:52:00;324.0;441.0;Gasolina;2019-04-01;OK
Porsche;Porsche Cayenne E-Hybrid Platinum Edition;72490;68345.0;09/2022;340 kW (462 CV);Electro/Gasolina;2026-01-19 16:52:00;340.0;462.0;Híbrido (HEV/MHEV);2022-09-01;OK
Porsche;Porsche Cayenne E-Hybrid;69985;62768.0;01/2020;344 kW (468 CV);Electro/Gasolina;2026-01-19 16:52:00;344.0;468.0;Híbrido (HEV/MHEV);2020-01-01;OK
Porsche;Porsche Panamera 4.8 S;32900;108900.0;06/2010;294 kW (400 CV);Gasolina;2026-01-19 16:52:00;294.0;400.0;Gasolina;2010-06-01;OK
Porsche;Porsche 992 Targa 4 PDK;164900;10100.0;04/2023;283 kW (385 CV);Gasolina;2026-01-19 16:52:00;283.0;385.0;Gasolina;2023-04-01;OK
